weight_field,baseline_value,multiplier,override_value,instance,rep,fitness,runtime_sec
range_margin_weight,0.42,1.5000,0.63,R102_25.txt,3,4303.0496,1.8681
range_margin_weight,0.42,1.5000,0.63,R102_25.txt,4,4272.8284,1.9786
range_margin_weight,0.42,1.5000,0.63,R102_25.txt,5,4300.8346,1.4424
range_margin_weight,0.42,1.5000,0.63,R201_50.txt,1,4072.7532,2.0291
range_margin_weight,0.42,1.5000,0.63,R201_50.txt,2,4090.4469,6.6635
range_margin_weight,0.42,1.5000,0.63,R201_50.txt,3,4049.7081,5.2859
range_margin_weight,0.42,1.5000,0.63,R201_50.txt,4,4071.5960,8.4952
range_margin_weight,0.42,1.5000,0.63,R201_50.txt,5,4091.8144,6.0831
range_margin_weight,0.42,1.5000,0.63,R202_100.txt,1,6092.2034,12.1880
range_margin_weight,0.42,1.5000,0.63,R202_100.txt,2,6045.3253,18.7870
range_margin_weight,0.42,1.5000,0.63,R202_100.txt,3,6089.6751,7.5026
range_margin_weight,0.42,1.5000,0.63,R202_100.txt,4,6089.9869,4.6763
range_margin_weight,0.42,1.5000,0.63,R202_100.txt,5,6025.0408,16.9870
margin_ratio_weight,180,0.5000,90,C102_50.txt,1,3053.8802,8.4988
margin_ratio_weight,180,0.5000,90,C102_50.txt,2,3015.3524,4.2855
margin_ratio_weight,180,0.5000,90,C102_50.txt,3,3175.7820,5.2519
margin_ratio_weight,180,0.5000,90,C102_50.txt,4,3016.9084,6.6796
margin_ratio_weight,180,0.5000,90,C102_50.txt,5,3016.9084,17.3097
margin_ratio_weight,180,0.5000,90,C201_100.txt,1,6516.5923,9.1435
margin_ratio_weight,180,0.5000,90,C201_100.txt,2,7090.8823,2.8704
margin_ratio_weight,180,0.5000,90,C201_100.txt,3,6992.1351,10.3584
margin_ratio_weight,180,0.5000,90,C201_100.txt,4,6420.5650,6.8876
margin_ratio_weight,180,0.5000,90,C201_100.txt,5,6995.7096,5.1349
margin_ratio_weight,180,0.5000,90,R102_25.txt,1,4282.2574,2.6634
margin_ratio_weight,180,0.5000,90,R102_25.txt,2,4292.1598,13.3723
margin_ratio_weight,180,0.5000,90,R102_25.txt,3,4321.8461,2.6381
margin_ratio_weight,180,0.5000,90,R102_25.txt,4,4286.2881,2.0864
margin_ratio_weight,180,0.5000,90,R102_25.txt,5,4336.0356,2.0576
margin_ratio_weight,180,0.5000,90,R201_50.txt,1,4048.5392,6.9614
margin_ratio_weight,180,0.5000,90,R201_50.txt,2,4158.7432,3.6487
margin_ratio_weight,180,0.5000,90,R201_50.txt,3,4037.8533,29.0948
margin_ratio_weight,180,0.5000,90,R201_50.txt,4,4157.4424,3.9343
margin_ratio_weight,180,0.5000,90,R201_50.txt,5,4051.6297,7.1672
margin_ratio_weight,180,0.5000,90,R202_100.txt,1,6154.0992,6.4976
margin_ratio_weight,180,0.5000,90,R202_100.txt,2,5595.8213,22.1172
margin_ratio_weight,180,0.5000,90,R202_100.txt,3,6171.9461,4.7167
margin_ratio_weight,180,0.5000,90,R202_100.txt,4,6001.4372,14.9485
margin_ratio_weight,180,0.5000,90,R202_100.txt,5,6040.0750,23.6485
margin_ratio_weight,180,0.7000,126,C102_50.txt,1,3053.8802,8.8830
margin_ratio_weight,180,0.7000,126,C102_50.txt,2,3015.3524,5.4276
margin_ratio_weight,180,0.7000,126,C102_50.txt,3,3175.7820,5.3318
margin_ratio_weight,180,0.7000,126,C102_50.txt,4,3016.9084,6.8074
margin_ratio_weight,180,0.7000,126,C102_50.txt,5,3057.0971,4.4330
margin_ratio_weight,180,0.7000,126,C201_100.txt,1,6466.6958,5.4645
margin_ratio_weight,180,0.7000,126,C201_100.txt,2,7011.8896,6.4869
margin_ratio_weight,180,0.7000,126,C201_100.txt,3,6410.3168,11.6986
margin_ratio_weight,180,0.7000,126,C201_100.txt,4,6420.5650,6.9777
margin_ratio_weight,180,0.7000,126,C201_100.txt,5,6980.6157,7.4966
margin_ratio_weight,180,0.7000,126,R102_25.txt,1,4282.2574,2.3624
margin_ratio_weight,180,0.7000,126,R102_25.txt,2,4345.9579,1.9573
margin_ratio_weight,180,0.7000,126,R102_25.txt,3,4321.8461,2.7551
margin_ratio_weight,180,0.7000,126,R102_25.txt,4,4284.0583,2.1500
margin_ratio_weight,180,0.7000,126,R102_25.txt,5,4284.6540,2.1881
margin_ratio_weight,180,0.7000,126,R201_50.txt,1,4048.1126,8.7787
margin_ratio_weight,180,0.7000,126,R201_50.txt,2,4141.9249,6.2542
margin_ratio_weight,180,0.7000,126,R201_50.txt,3,4037.8533,29.4006
margin_ratio_weight,180,0.7000,126,R201_50.txt,4,4093.4722,89.6804
margin_ratio_weight,180,0.7000,126,R201_50.txt,5,4095.8852,3.2413
margin_ratio_weight,180,0.7000,126,R202_100.txt,1,6119.8181,6.7058
margin_ratio_weight,180,0.7000,126,R202_100.txt,2,6119.7022,20.3806
margin_ratio_weight,180,0.7000,126,R202_100.txt,3,6171.9461,4.4759
margin_ratio_weight,180,0.7000,126,R202_100.txt,4,6065.0721,7.1160
margin_ratio_weight,180,0.7000,126,R202_100.txt,5,6077.9903,5.8421
margin_ratio_weight,180,0.8500,153,C102_50.txt,1,3053.8802,7.9707
margin_ratio_weight,180,0.8500,153,C102_50.txt,2,3015.3524,5.2631
margin_ratio_weight,180,0.8500,153,C102_50.txt,3,3058.2228,15.1191
margin_ratio_weight,180,0.8500,153,C102_50.txt,4,3016.9084,6.4193
margin_ratio_weight,180,0.8500,153,C102_50.txt,5,3016.9084,6.1419
margin_ratio_weight,180,0.8500,153,C201_100.txt,1,6478.7969,19.4569
margin_ratio_weight,180,0.8500,153,C201_100.txt,2,6988.2342,8.4683
margin_ratio_weight,180,0.8500,153,C201_100.txt,3,6985.4720,6.4126
margin_ratio_weight,180,0.8500,153,C201_100.txt,4,6388.3843,3.6960
margin_ratio_weight,180,0.8500,153,C201_100.txt,5,6980.6157,6.6079
margin_ratio_weight,180,0.8500,153,R102_25.txt,1,4282.2574,1.9271
margin_ratio_weight,180,0.8500,153,R102_25.txt,2,4285.2366,1.8544
margin_ratio_weight,180,0.8500,153,R102_25.txt,3,4321.8461,2.4731
margin_ratio_weight,180,0.8500,153,R102_25.txt,4,4284.0583,1.9217
margin_ratio_weight,180,0.8500,153,R102_25.txt,5,4300.8346,1.3514
margin_ratio_weight,180,0.8500,153,R201_50.txt,1,4048.1126,8.1865
margin_ratio_weight,180,0.8500,153,R201_50.txt,2,4063.5860,5.9724
margin_ratio_weight,180,0.8500,153,R201_50.txt,3,4057.2018,3.8645
margin_ratio_weight,180,0.8500,153,R201_50.txt,4,4110.9207,7.1673
margin_ratio_weight,180,0.8500,153,R201_50.txt,5,4091.8144,5.3811
margin_ratio_weight,180,0.8500,153,R202_100.txt,1,6127.3719,6.9564
margin_ratio_weight,180,0.8500,153,R202_100.txt,2,6183.3568,10.9793
margin_ratio_weight,180,0.8500,153,R202_100.txt,3,6130.0881,7.3219
margin_ratio_weight,180,0.8500,153,R202_100.txt,4,5551.3574,10.0176
margin_ratio_weight,180,0.8500,153,R202_100.txt,5,6109.4621,7.7419
margin_ratio_weight,180,1.0000,180,C102_50.txt,1,3053.8802,11.1458
margin_ratio_weight,180,1.0000,180,C102_50.txt,2,3015.3524,4.8563
margin_ratio_weight,180,1.0000,180,C102_50.txt,3,3058.2228,16.7342
margin_ratio_weight,180,1.0000,180,C102_50.txt,4,3016.9084,7.9276
margin_ratio_weight,180,1.0000,180,C102_50.txt,5,3058.2228,15.0350
margin_ratio_weight,180,1.0000,180,C201_100.txt,1,6533.7972,6.4151
margin_ratio_weight,180,1.0000,180,C201_100.txt,2,6984.6355,18.6929
margin_ratio_weight,180,1.0000,180,C201_100.txt,3,6415.8251,9.7856
margin_ratio_weight,180,1.0000,180,C201_100.txt,4,6388.3843,5.0273
margin_ratio_weight,180,1.0000,180,C201_100.txt,5,6995.7096,6.0037
margin_ratio_weight,180,1.0000,180,R102_25.txt,1,4318.4516,2.8626
margin_ratio_weight,180,1.0000,180,R102_25.txt,2,4315.0746,3.8544
margin_ratio_weight,180,1.0000,180,R102_25.txt,3,4303.0496,2.0265
margin_ratio_weight,180,1.0000,180,R102_25.txt,4,4272.8284,2.1462
margin_ratio_weight,180,1.0000,180,R102_25.txt,5,4300.8346,1.4221
margin_ratio_weight,180,1.0000,180,R201_50.txt,1,4114.8365,89.7719
margin_ratio_weight,180,1.0000,180,R201_50.txt,2,4090.4469,6.2924
margin_ratio_weight,180,1.0000,180,R201_50.txt,3,4049.7081,6.2160
margin_ratio_weight,180,1.0000,180,R201_50.txt,4,4110.9207,7.3424
margin_ratio_weight,180,1.0000,180,R201_50.txt,5,4091.8144,5.6584
margin_ratio_weight,180,1.0000,180,R202_100.txt,1,6057.1000,9.1534
margin_ratio_weight,180,1.0000,180,R202_100.txt,2,6048.0411,18.0988
margin_ratio_weight,180,1.0000,180,R202_100.txt,3,6029.8211,13.7473
margin_ratio_weight,180,1.0000,180,R202_100.txt,4,6089.9869,4.9061
margin_ratio_weight,180,1.0000,180,R202_100.txt,5,6203.7881,6.7323
margin_ratio_weight,180,1.1500,207,C102_50.txt,1,3053.8802,9.0403
margin_ratio_weight,180,1.1500,207,C102_50.txt,2,3015.3524,4.3281
margin_ratio_weight,180,1.1500,207,C102_50.txt,3,3058.2228,16.9135
margin_ratio_weight,180,1.1500,207,C102_50.txt,4,3016.9084,7.1784
margin_ratio_weight,180,1.1500,207,C102_50.txt,5,3163.0444,4.4670
margin_ratio_weight,180,1.1500,207,C201_100.txt,1,6990.8317,5.7314
margin_ratio_weight,180,1.1500,207,C201_100.txt,2,6988.0886,7.1208
margin_ratio_weight,180,1.1500,207,C201_100.txt,3,6415.8251,9.7546
margin_ratio_weight,180,1.1500,207,C201_100.txt,4,6388.3843,4.3127
margin_ratio_weight,180,1.1500,207,C201_100.txt,5,6980.6157,7.2954
margin_ratio_weight,180,1.1500,207,R102_25.txt,1,4318.4516,2.7021
margin_ratio_weight,180,1.1500,207,R102_25.txt,2,4315.0746,4.2534
margin_ratio_weight,180,1.1500,207,R102_25.txt,3,4318.2901,2.6073
margin_ratio_weight,180,1.1500,207,R102_25.txt,4,4267.0850,2.1461
margin_ratio_weight,180,1.1500,207,R102_25.txt,5,4300.8346,1.5506
margin_ratio_weight,180,1.1500,207,R201_50.txt,1,4064.8963,2.1047
margin_ratio_weight,180,1.1500,207,R201_50.txt,2,4090.4469,6.4617
margin_ratio_weight,180,1.1500,207,R201_50.txt,3,4049.7081,6.5323
margin_ratio_weight,180,1.1500,207,R201_50.txt,4,4110.9207,7.9989
margin_ratio_weight,180,1.1500,207,R201_50.txt,5,4091.8144,5.5881
margin_ratio_weight,180,1.1500,207,R202_100.txt,1,6057.1000,12.4780
margin_ratio_weight,180,1.1500,207,R202_100.txt,2,6048.0411,18.0918
margin_ratio_weight,180,1.1500,207,R202_100.txt,3,6029.8211,11.8931
margin_ratio_weight,180,1.1500,207,R202_100.txt,4,6089.9869,4.6799
margin_ratio_weight,180,1.1500,207,R202_100.txt,5,5487.3785,15.8834
margin_ratio_weight,180,1.3000,234,C102_50.txt,1,3053.4692,5.4732
margin_ratio_weight,180,1.3000,234,C102_50.txt,2,3015.3524,4.1282
margin_ratio_weight,180,1.3000,234,C102_50.txt,3,3058.2228,16.3812
margin_ratio_weight,180,1.3000,234,C102_50.txt,4,3016.9084,6.5637
margin_ratio_weight,180,1.3000,234,C102_50.txt,5,3067.0298,21.7778
margin_ratio_weight,180,1.3000,234,C201_100.txt,1,6533.7972,5.5831
margin_ratio_weight,180,1.3000,234,C201_100.txt,2,6990.5218,6.3317
margin_ratio_weight,180,1.3000,234,C201_100.txt,3,6420.5891,14.8550
margin_ratio_weight,180,1.3000,234,C201_100.txt,4,6388.3843,3.8495
margin_ratio_weight,180,1.3000,234,C201_100.txt,5,6420.0160,14.6307
margin_ratio_weight,180,1.3000,234,R102_25.txt,1,4307.6710,2.3264
margin_ratio_weight,180,1.3000,234,R102_25.txt,2,4381.5571,3.1086
margin_ratio_weight,180,1.3000,234,R102_25.txt,3,4277.4601,2.3335
margin_ratio_weight,180,1.3000,234,R102_25.txt,4,4272.8284,1.9570
margin_ratio_weight,180,1.3000,234,R102_25.txt,5,4300.8346,1.3527
margin_ratio_weight,180,1.3000,234,R201_50.txt,1,4064.8963,2.1978
margin_ratio_weight,180,1.3000,234,R201_50.txt,2,4090.4469,6.8602
margin_ratio_weight,180,1.3000,234,R201_50.txt,3,4049.7081,5.8642
margin_ratio_weight,180,1.3000,234,R201_50.txt,4,4110.9207,7.9337
margin_ratio_weight,180,1.3000,234,R201_50.txt,5,4091.8144,6.0951
margin_ratio_weight,180,1.3000,234,R202_100.txt,1,6092.2034,12.3237
margin_ratio_weight,180,1.3000,234,R202_100.txt,2,5520.7076,18.8357
margin_ratio_weight,180,1.3000,234,R202_100.txt,3,6023.8087,12.3097
margin_ratio_weight,180,1.3000,234,R202_100.txt,4,5485.7385,21.8815
margin_ratio_weight,180,1.3000,234,R202_100.txt,5,6109.8528,7.8994
margin_ratio_weight,180,1.5000,270,C102_50.txt,1,3053.4692,5.5200
margin_ratio_weight,180,1.5000,270,C102_50.txt,2,3015.3524,4.0604
margin_ratio_weight,180,1.5000,270,C102_50.txt,3,3058.2228,16.5759
margin_ratio_weight,180,1.5000,270,C102_50.txt,4,3016.9084,6.2711
margin_ratio_weight,180,1.5000,270,C102_50.txt,5,3064.3724,12.0921
margin_ratio_weight,180,1.5000,270,C201_100.txt,1,6533.7972,5.6059
margin_ratio_weight,180,1.5000,270,C201_100.txt,2,6999.1277,5.3055
margin_ratio_weight,180,1.5000,270,C201_100.txt,3,6982.3830,6.0233
margin_ratio_weight,180,1.5000,270,C201_100.txt,4,6388.3843,4.0585
margin_ratio_weight,180,1.5000,270,C201_100.txt,5,6410.0272,49.5410
margin_ratio_weight,180,1.5000,270,R102_25.txt,1,4285.2366,4.1719
margin_ratio_weight,180,1.5000,270,R102_25.txt,2,4381.5571,2.9882
margin_ratio_weight,180,1.5000,270,R102_25.txt,3,4341.9058,2.5081
margin_ratio_weight,180,1.5000,270,R102_25.txt,4,4272.8284,2.2202
margin_ratio_weight,180,1.5000,270,R102_25.txt,5,4300.8346,1.5031
margin_ratio_weight,180,1.5000,270,R201_50.txt,1,4111.3002,2.7563
margin_ratio_weight,180,1.5000,270,R201_50.txt,2,4090.4469,6.6246
margin_ratio_weight,180,1.5000,270,R201_50.txt,3,4049.7081,6.7425
margin_ratio_weight,180,1.5000,270,R201_50.txt,4,4082.8110,5.6663
margin_ratio_weight,180,1.5000,270,R201_50.txt,5,4056.7024,33.5645
margin_ratio_weight,180,1.5000,270,R202_100.txt,1,6016.7687,12.3952
margin_ratio_weight,180,1.5000,270,R202_100.txt,2,6204.3700,9.3774
margin_ratio_weight,180,1.5000,270,R202_100.txt,3,5555.0960,11.1901
margin_ratio_weight,180,1.5000,270,R202_100.txt,4,6087.6254,9.3154
margin_ratio_weight,180,1.5000,270,R202_100.txt,5,6148.1268,6.5547
time_slack_weight,0.05,0.5000,0.025,C102_50.txt,1,3053.8802,8.0506
time_slack_weight,0.05,0.5000,0.025,C102_50.txt,2,3015.3524,4.0045
time_slack_weight,0.05,0.5000,0.025,C102_50.txt,3,3058.2228,15.6035
time_slack_weight,0.05,0.5000,0.025,C102_50.txt,4,3016.9084,6.5101
time_slack_weight,0.05,0.5000,0.025,C102_50.txt,5,3058.2228,13.9282
time_slack_weight,0.05,0.5000,0.025,C201_100.txt,1,6533.7972,5.6818
time_slack_weight,0.05,0.5000,0.025,C201_100.txt,2,6990.5218,6.2934
time_slack_weight,0.05,0.5000,0.025,C201_100.txt,3,6415.8251,8.7068
time_slack_weight,0.05,0.5000,0.025,C201_100.txt,4,6388.3843,3.7211
time_slack_weight,0.05,0.5000,0.025,C201_100.txt,5,6995.7096,5.8350
time_slack_weight,0.05,0.5000,0.025,R102_25.txt,1,4318.4516,2.5877
time_slack_weight,0.05,0.5000,0.025,R102_25.txt,2,4315.0746,3.5345
time_slack_weight,0.05,0.5000,0.025,R102_25.txt,3,4303.0496,1.8168
time_slack_weight,0.05,0.5000,0.025,R102_25.txt,4,4272.8284,1.9659
time_slack_weight,0.05,0.5000,0.025,R102_25.txt,5,4300.8346,1.3603
time_slack_weight,0.05,0.5000,0.025,R201_50.txt,1,4064.8963,1.8713
time_slack_weight,0.05,0.5000,0.025,R201_50.txt,2,4101.0398,6.1925
time_slack_weight,0.05,0.5000,0.025,R201_50.txt,3,4049.7081,6.2385
time_slack_weight,0.05,0.5000,0.025,R201_50.txt,4,4071.5960,8.0068
time_slack_weight,0.05,0.5000,0.025,R201_50.txt,5,4124.2422,3.9787
time_slack_weight,0.05,0.5000,0.025,R202_100.txt,1,6026.2340,12.7990
time_slack_weight,0.05,0.5000,0.025,R202_100.txt,2,5606.0836,29.2488
time_slack_weight,0.05,0.5000,0.025,R202_100.txt,3,6089.6751,6.2051
time_slack_weight,0.05,0.5000,0.025,R202_100.txt,4,6089.9869,4.4818
time_slack_weight,0.05,0.5000,0.025,R202_100.txt,5,6166.8955,3.1061
time_slack_weight,0.05,0.7000,0.035,C102_50.txt,1,3053.8802,8.1590
time_slack_weight,0.05,0.7000,0.035,C102_50.txt,2,3015.3524,3.9977
time_slack_weight,0.05,0.7000,0.035,C102_50.txt,3,3058.2228,15.5966
time_slack_weight,0.05,0.7000,0.035,C102_50.txt,4,3016.9084,6.5058
time_slack_weight,0.05,0.7000,0.035,C102_50.txt,5,3058.2228,13.7671
time_slack_weight,0.05,0.7000,0.035,C201_100.txt,1,6533.7972,5.5245
time_slack_weight,0.05,0.7000,0.035,C201_100.txt,2,6984.6355,17.6557
time_slack_weight,0.05,0.7000,0.035,C201_100.txt,3,6415.8251,8.6596
time_slack_weight,0.05,0.7000,0.035,C201_100.txt,4,6388.3843,3.7114
time_slack_weight,0.05,0.7000,0.035,C201_100.txt,5,6995.7096,5.8187
time_slack_weight,0.05,0.7000,0.035,R102_25.txt,1,4318.4516,2.9245
time_slack_weight,0.05,0.7000,0.035,R102_25.txt,2,4315.0746,3.5203
time_slack_weight,0.05,0.7000,0.035,R102_25.txt,3,4303.0496,2.0290
time_slack_weight,0.05,0.7000,0.035,R102_25.txt,4,4272.8284,1.9132
time_slack_weight,0.05,0.7000,0.035,R102_25.txt,5,4300.8346,1.4538
time_slack_weight,0.05,0.7000,0.035,R201_50.txt,1,4064.8963,1.8565
time_slack_weight,0.05,0.7000,0.035,R201_50.txt,2,4101.0398,6.0413
time_slack_weight,0.05,0.7000,0.035,R201_50.txt,3,4049.7081,5.9605
time_slack_weight,0.05,0.7000,0.035,R201_50.txt,4,4110.9207,7.5519
time_slack_weight,0.05,0.7000,0.035,R201_50.txt,5,4091.8144,5.8609
time_slack_weight,0.05,0.7000,0.035,R202_100.txt,1,6026.2340,13.5976
time_slack_weight,0.05,0.7000,0.035,R202_100.txt,2,5606.0836,30.2954
time_slack_weight,0.05,0.7000,0.035,R202_100.txt,3,6036.5268,12.6407
time_slack_weight,0.05,0.7000,0.035,R202_100.txt,4,6089.9869,4.4074
time_slack_weight,0.05,0.7000,0.035,R202_100.txt,5,6203.7881,5.7655
time_slack_weight,0.05,0.8500,0.0425,C102_50.txt,1,3053.8802,8.0812
time_slack_weight,0.05,0.8500,0.0425,C102_50.txt,2,3015.3524,4.0253
time_slack_weight,0.05,0.8500,0.0425,C102_50.txt,3,3058.2228,15.8305
time_slack_weight,0.05,0.8500,0.0425,C102_50.txt,4,3016.9084,6.5082
time_slack_weight,0.05,0.8500,0.0425,C102_50.txt,5,3058.2228,13.9312
time_slack_weight,0.05,0.8500,0.0425,C201_100.txt,1,6533.7972,5.5644
time_slack_weight,0.05,0.8500,0.0425,C201_100.txt,2,6984.6355,17.9974
time_slack_weight,0.05,0.8500,0.0425,C201_100.txt,3,6415.8251,8.6989
time_slack_weight,0.05,0.8500,0.0425,C201_100.txt,4,6388.3843,3.7407
time_slack_weight,0.05,0.8500,0.0425,C201_100.txt,5,6995.7096,5.9080
time_slack_weight,0.05,0.8500,0.0425,R102_25.txt,1,4318.4516,2.9156
time_slack_weight,0.05,0.8500,0.0425,R102_25.txt,2,4315.0746,3.5421
time_slack_weight,0.05,0.8500,0.0425,R102_25.txt,3,4303.0496,2.0352
time_slack_weight,0.05,0.8500,0.0425,R102_25.txt,4,4272.8284,1.9278
time_slack_weight,0.05,0.8500,0.0425,R102_25.txt,5,4300.8346,1.4351
time_slack_weight,0.05,0.8500,0.0425,R201_50.txt,1,4064.8963,1.8728
time_slack_weight,0.05,0.8500,0.0425,R201_50.txt,2,4090.4469,6.1177
time_slack_weight,0.05,0.8500,0.0425,R201_50.txt,3,4049.7081,6.1320
time_slack_weight,0.05,0.8500,0.0425,R201_50.txt,4,4110.9207,7.6536
time_slack_weight,0.05,0.8500,0.0425,R201_50.txt,5,4091.8144,5.8480
time_slack_weight,0.05,0.8500,0.0425,R202_100.txt,1,6026.2340,14.0437
time_slack_weight,0.05,0.8500,0.0425,R202_100.txt,2,5606.0836,30.4478
time_slack_weight,0.05,0.8500,0.0425,R202_100.txt,3,6036.5268,13.0438
time_slack_weight,0.05,0.8500,0.0425,R202_100.txt,4,6089.9869,4.6339
time_slack_weight,0.05,0.8500,0.0425,R202_100.txt,5,6203.7881,5.9914
time_slack_weight,0.05,1.0000,0.05,C102_50.txt,1,3053.8802,11.1458
time_slack_weight,0.05,1.0000,0.05,C102_50.txt,2,3015.3524,4.8563
time_slack_weight,0.05,1.0000,0.05,C102_50.txt,3,3058.2228,16.7342
time_slack_weight,0.05,1.0000,0.05,C102_50.txt,4,3016.9084,7.9276
time_slack_weight,0.05,1.0000,0.05,C102_50.txt,5,3058.2228,15.0350
time_slack_weight,0.05,1.0000,0.05,C201_100.txt,1,6533.7972,6.4151
time_slack_weight,0.05,1.0000,0.05,C201_100.txt,2,6984.6355,18.6929
time_slack_weight,0.05,1.0000,0.05,C201_100.txt,3,6415.8251,9.7856
time_slack_weight,0.05,1.0000,0.05,C201_100.txt,4,6388.3843,5.0273
time_slack_weight,0.05,1.0000,0.05,C201_100.txt,5,6995.7096,6.0037
time_slack_weight,0.05,1.0000,0.05,R102_25.txt,1,4318.4516,2.8626
time_slack_weight,0.05,1.0000,0.05,R102_25.txt,2,4315.0746,3.8544
time_slack_weight,0.05,1.0000,0.05,R102_25.txt,3,4303.0496,2.0265
time_slack_weight,0.05,1.0000,0.05,R102_25.txt,4,4272.8284,2.1462
time_slack_weight,0.05,1.0000,0.05,R102_25.txt,5,4300.8346,1.4221
time_slack_weight,0.05,1.0000,0.05,R201_50.txt,1,4114.8365,89.7719
time_slack_weight,0.05,1.0000,0.05,R201_50.txt,2,4090.4469,6.2924
time_slack_weight,0.05,1.0000,0.05,R201_50.txt,3,4049.7081,6.2160
time_slack_weight,0.05,1.0000,0.05,R201_50.txt,4,4110.9207,7.3424
time_slack_weight,0.05,1.0000,0.05,R201_50.txt,5,4091.8144,5.6584
time_slack_weight,0.05,1.0000,0.05,R202_100.txt,1,6057.1000,9.1534
time_slack_weight,0.05,1.0000,0.05,R202_100.txt,2,6048.0411,18.0988
time_slack_weight,0.05,1.0000,0.05,R202_100.txt,3,6029.8211,13.7473
time_slack_weight,0.05,1.0000,0.05,R202_100.txt,4,6089.9869,4.9061
time_slack_weight,0.05,1.0000,0.05,R202_100.txt,5,6203.7881,6.7323
time_slack_weight,0.05,1.1500,0.0575,C102_50.txt,1,3053.4692,5.4293
time_slack_weight,0.05,1.1500,0.0575,C102_50.txt,2,3015.3524,4.0106
time_slack_weight,0.05,1.1500,0.0575,C102_50.txt,3,3058.2228,15.8250
time_slack_weight,0.05,1.1500,0.0575,C102_50.txt,4,3016.9084,6.5991
time_slack_weight,0.05,1.1500,0.0575,C102_50.txt,5,3058.2228,13.9261
time_slack_weight,0.05,1.1500,0.0575,C201_100.txt,1,6533.7972,5.5316
time_slack_weight,0.05,1.1500,0.0575,C201_100.txt,2,6984.6355,17.6656
time_slack_weight,0.05,1.1500,0.0575,C201_100.txt,3,6415.8251,8.7236
time_slack_weight,0.05,1.1500,0.0575,C201_100.txt,4,6388.3843,3.7501
time_slack_weight,0.05,1.1500,0.0575,C201_100.txt,5,6995.7096,5.5984
time_slack_weight,0.05,1.1500,0.0575,R102_25.txt,1,4318.4516,2.9156
time_slack_weight,0.05,1.1500,0.0575,R102_25.txt,2,4315.0746,3.6634
time_slack_weight,0.05,1.1500,0.0575,R102_25.txt,3,4303.0496,2.0436
time_slack_weight,0.05,1.1500,0.0575,R102_25.txt,4,4272.8284,1.9567
time_slack_weight,0.05,1.1500,0.0575,R102_25.txt,5,4300.8346,1.4565
time_slack_weight,0.05,1.1500,0.0575,R201_50.txt,1,4048.1126,8.7876
time_slack_weight,0.05,1.1500,0.0575,R201_50.txt,2,4090.4469,6.1305
time_slack_weight,0.05,1.1500,0.0575,R201_50.txt,3,4049.7081,6.4788
time_slack_weight,0.05,1.1500,0.0575,R201_50.txt,4,4110.9207,7.7329
time_slack_weight,0.05,1.1500,0.0575,R201_50.txt,5,4091.8144,5.9598
time_slack_weight,0.05,1.1500,0.0575,R202_100.txt,1,6722.1759,6.0206
time_slack_weight,0.05,1.1500,0.0575,R202_100.txt,2,6048.0411,17.5927
time_slack_weight,0.05,1.1500,0.0575,R202_100.txt,3,6029.8211,11.5495
time_slack_weight,0.05,1.1500,0.0575,R202_100.txt,4,6089.9869,4.7537
time_slack_weight,0.05,1.1500,0.0575,R202_100.txt,5,6117.7483,5.9961
time_slack_weight,0.05,1.3000,0.065,C102_50.txt,1,3053.4692,5.5391
time_slack_weight,0.05,1.3000,0.065,C102_50.txt,2,3015.3524,7.8733
time_slack_weight,0.05,1.3000,0.065,C102_50.txt,3,3058.2228,16.8574
time_slack_weight,0.05,1.3000,0.065,C102_50.txt,4,3016.9084,6.4512
time_slack_weight,0.05,1.3000,0.065,C102_50.txt,5,3016.9084,8.5562
time_slack_weight,0.05,1.3000,0.065,C201_100.txt,1,6533.7972,5.6909
time_slack_weight,0.05,1.3000,0.065,C201_100.txt,2,6499.0415,4.7352
time_slack_weight,0.05,1.3000,0.065,C201_100.txt,3,6415.8251,9.3669
time_slack_weight,0.05,1.3000,0.065,C201_100.txt,4,6388.3843,4.2904
time_slack_weight,0.05,1.3000,0.065,C201_100.txt,5,6995.7096,6.3499
time_slack_weight,0.05,1.3000,0.065,R102_25.txt,1,4318.4516,2.9848
time_slack_weight,0.05,1.3000,0.065,R102_25.txt,2,4315.0746,4.0816
time_slack_weight,0.05,1.3000,0.065,R102_25.txt,3,4303.0496,2.0571
time_slack_weight,0.05,1.3000,0.065,R102_25.txt,4,4272.8284,2.2083
time_slack_weight,0.05,1.3000,0.065,R102_25.txt,5,4300.8346,1.4866
time_slack_weight,0.05,1.3000,0.065,R201_50.txt,1,4048.1126,9.3020
time_slack_weight,0.05,1.3000,0.065,R201_50.txt,2,4090.4469,6.8038
time_slack_weight,0.05,1.3000,0.065,R201_50.txt,3,4049.7081,6.6259
time_slack_weight,0.05,1.3000,0.065,R201_50.txt,4,4110.9207,8.2594
time_slack_weight,0.05,1.3000,0.065,R201_50.txt,5,4091.8144,6.1083
time_slack_weight,0.05,1.3000,0.065,R202_100.txt,1,5546.1727,25.6331
time_slack_weight,0.05,1.3000,0.065,R202_100.txt,2,6048.0411,19.0701
time_slack_weight,0.05,1.3000,0.065,R202_100.txt,3,6029.8211,12.9118
time_slack_weight,0.05,1.3000,0.065,R202_100.txt,4,5554.0518,11.3348
time_slack_weight,0.05,1.3000,0.065,R202_100.txt,5,6065.1027,11.7285
time_slack_weight,0.05,1.5000,0.075,C102_50.txt,1,3053.4692,5.5270
